locus	isoform
3	ENST00000470897
3	ENST00000372433
3	ENST00000372434
3	ENST00000372430
3	ENST00000372432
3	ENST00000372427
3	ENST00000486909
3	ENST00000469587
3	ENST00000444386
3	ENST00000496043
3	ENST00000437607
3	ENST00000467464
3	ENST00000412568
3	ENST00000372407
3	ENST00000477970
3	ENST00000372396
3	ENST00000463151
3	ENST00000472265
3	ENST00000481296
3	ENST00000418149
3	ENST00000489897
3	ENST00000330208
3	ENST00000361400
3	ENST00000372365
3	ENST00000446167
3	ENST00000372343
3	ENST00000480902
3	ENST00000486876
3	ENST00000472174
3	ENST00000532642
3	ENST00000236067
3	ENST00000471859
3	ENST00000468183
3	ENST00000473485
3	ENST00000498208
3	ENST00000498664
3	ENST00000372324
3	ENST00000497866
3	ENST00000309519
3	ENST00000481924
3	ENST00000486064
3	ENST00000372307
3	ENST00000372318
3	ENST00000463846
3	ENST00000485811
3	ENST00000466180
3	ENST00000479055
3	ENST00000472562
3	ENST00000372310
3	ENST00000492434
3	ENST00000315913
3	ENST00000372289
3	ENST00000463950
3	ENST00000488433
3	ENST00000483741
3	ENST00000494092
30	ENST00000503075
30	ENST00000509373
30	ENST00000515093
30	ENST00000514011
30	ENST00000509179
30	ENST00000514092
30	ENST00000514158
30	ENST00000514571
30	ENST00000515763
30	ENST00000274376
30	ENST00000456692
30	ENST00000511417
30	ENST00000511087
30	ENST00000510089
30	ENST00000296595
30	ENST00000503755
30	ENST00000515477
30	ENST00000513011
30	ENST00000504922
30	ENST00000501869
30	ENST00000504769
30	ENST00000496733
30	ENST00000510087
30	ENST00000504636
30	ENST00000506584
30	ENST00000512724
30	ENST00000507736
30	ENST00000514065
30	ENST00000506041
30	ENST00000606189
30	ENST00000504034
30	ENST00000506978
30	ENST00000506664
30	ENST00000506014
30	ENST00000502301
30	ENST00000513805
30	ENST00000500197
30	ENST00000511014
30	ENST00000513893
30	ENST00000509265
30	ENST00000508719
30	ENST00000504921
30	ENST00000437473
30	ENST00000514015
30	ENST00000539796
31	ENST00000504691
31	ENST00000513279
31	ENST00000399004
31	ENST00000507310
31	ENST00000511724
31	ENST00000319933
32	ENST00000274496
32	ENST00000448443
32	ENST00000522203
32	ENST00000508754
32	ENST00000512467
32	ENST00000507359
32	ENST00000507235
32	ENST00000504620
32	ENST00000510594
32	ENST00000334744
32	ENST00000394450
32	ENST00000505416
32	ENST00000511435
32	ENST00000515475
32	ENST00000511217
32	ENST00000514002
32	ENST00000394434
32	ENST00000545646
32	ENST00000506231
32	ENST00000510191
32	ENST00000514104
32	ENST00000504323
32	ENST00000508667
32	ENST00000511505
32	ENST00000506436
32	ENST00000265271
32	ENST00000296702
32	ENST00000509810
32	ENST00000509787
32	ENST00000514719
32	ENST00000503741
32	ENST00000394414
32	ENST00000394409
32	ENST00000528601
32	ENST00000532154
33	ENST00000377708
33	ENST00000508906
33	ENST00000356709
33	ENST00000467485
33	ENST00000416795
33	ENST00000495632
33	ENST00000289361
33	ENST00000425234
33	ENST00000465690
33	ENST00000513047
33	ENST00000502361
33	ENST00000244519
33	ENST00000339789
33	ENST00000480110
33	ENST00000477388
33	ENST00000377600
33	ENST00000312541
33	ENST00000493173
33	ENST00000429381
33	ENST00000480218
33	ENST00000411553
33	ENST00000567732
33	ENST00000377575
33	ENST00000274849
33	ENST00000456172
33	ENST00000415922
33	ENST00000562904
33	ENST00000479900
33	ENST00000463434
33	ENST00000492832
33	ENST00000383335
33	ENST00000607607
33	ENST00000606878
33	ENST00000606374
33	ENST00000424968
33	ENST00000606923
33	ENST00000481125
33	ENST00000416749
33	ENST00000377448
33	ENST00000477999
33	ENST00000244576
33	ENST00000461521
33	ENST00000607727
33	ENST00000211936
33	ENST00000407924
33	ENST00000377401
33	ENST00000606613
33	ENST00000355981
33	ENST00000605945
33	ENST00000377325
33	ENST00000529104
33	ENST00000405929
33	ENST00000602810
33	ENST00000340487
33	ENST00000440790
33	ENST00000570126
33	ENST00000570042
33	ENST00000565888
33	ENST00000405613
33	ENST00000402215
33	ENST00000543597
33	ENST00000492917
33	ENST00000357578
33	ENST00000430948
33	ENST00000478285
33	ENST00000480495
33	ENST00000607014
33	ENST00000378119
33	ENST00000468943
33	ENST00000378054
33	ENST00000473070
33	ENST00000471416
33	ENST00000377989
33	ENST00000490939
33	ENST00000493981
33	ENST00000461945
33	ENST00000329474
33	ENST00000377961
33	ENST00000357085
33	ENST00000606723
33	ENST00000608919
33	ENST00000357647
33	ENST00000377364
33	ENST00000244661
33	ENST00000259791
33	ENST00000357905
33	ENST00000454320
33	ENST00000540144
33	ENST00000343677
33	ENST00000357618
33	ENST00000377803
33	ENST00000338379
33	ENST00000314332
33	ENST00000396984
33	ENST00000377791
33	ENST00000602637
33	ENST00000377777
33	ENST00000289316
33	ENST00000356530
33	ENST00000340756
33	ENST00000356476
33	ENST00000377831
33	ENST00000341023
33	ENST00000359985
33	ENST00000244601
33	ENST00000303910
33	ENST00000360408
33	ENST00000244534
33	ENST00000377745
33	ENST00000446824
33	ENST00000377733
33	ENST00000289352
33	ENST00000377727
33	ENST00000532865
33	ENST00000528222
33	ENST00000356386
34	ENST00000377708
34	ENST00000508906
34	ENST00000356709
34	ENST00000467485
34	ENST00000416795
34	ENST00000495632
34	ENST00000289361
34	ENST00000425234
34	ENST00000465690
34	ENST00000513047
34	ENST00000502361
34	ENST00000244519
34	ENST00000339789
34	ENST00000480110
34	ENST00000477388
34	ENST00000377600
34	ENST00000312541
34	ENST00000493173
34	ENST00000429381
34	ENST00000480218
34	ENST00000411553
34	ENST00000567732
34	ENST00000377575
34	ENST00000274849
34	ENST00000456172
34	ENST00000415922
34	ENST00000562904
34	ENST00000479900
34	ENST00000463434
34	ENST00000492832
34	ENST00000383335
34	ENST00000607607
34	ENST00000606878
34	ENST00000606374
34	ENST00000424968
34	ENST00000606923
34	ENST00000377459
34	ENST00000481125
34	ENST00000416749
34	ENST00000377448
34	ENST00000477999
34	ENST00000244576
34	ENST00000461521
34	ENST00000607727
34	ENST00000211936
34	ENST00000407924
34	ENST00000377401
34	ENST00000606613
34	ENST00000355981
34	ENST00000605945
34	ENST00000377325
34	ENST00000529104
34	ENST00000405929
34	ENST00000602810
34	ENST00000340487
34	ENST00000606198
34	ENST00000440790
34	ENST00000570126
34	ENST00000570042
34	ENST00000565888
34	ENST00000405613
34	ENST00000402215
34	ENST00000252207
34	ENST00000492917
34	ENST00000357578
34	ENST00000430948
34	ENST00000478285
34	ENST00000480495
34	ENST00000607014
34	ENST00000378119
34	ENST00000468943
34	ENST00000378054
34	ENST00000473070
34	ENST00000471416
34	ENST00000377989
34	ENST00000490939
34	ENST00000493981
34	ENST00000461945
34	ENST00000329474
34	ENST00000377961
34	ENST00000357085
34	ENST00000606723
34	ENST00000608919
34	ENST00000357647
34	ENST00000377364
34	ENST00000244661
34	ENST00000259791
34	ENST00000357905
34	ENST00000454320
34	ENST00000540144
34	ENST00000343677
34	ENST00000357618
34	ENST00000377803
34	ENST00000338379
34	ENST00000314332
34	ENST00000396984
34	ENST00000377791
34	ENST00000602637
34	ENST00000377777
34	ENST00000289316
34	ENST00000356530
34	ENST00000340756
34	ENST00000356476
34	ENST00000377831
34	ENST00000341023
34	ENST00000359985
34	ENST00000244601
34	ENST00000303910
34	ENST00000360408
34	ENST00000244534
34	ENST00000377745
34	ENST00000446824
34	ENST00000377733
34	ENST00000289352
34	ENST00000377727
34	ENST00000532865
34	ENST00000528222
34	ENST00000356386
35	ENST00000274813
35	ENST00000335783
35	ENST00000414696
35	ENST00000371194
35	ENST00000526429
35	ENST00000229854
35	ENST00000442253
36	ENST00000432358
36	ENST00000461853
36	ENST00000367089
36	ENST00000367085
36	ENST00000469735
36	ENST00000337147
36	ENST00000367069
36	ENST00000449822
36	ENST00000607391
36	ENST00000606470
36	ENST00000607796
36	ENST00000367066
36	ENST00000538183
36	ENST00000367055
36	ENST00000546260
36	ENST00000444946
36	ENST00000337404
36	ENST00000535459
36	ENST00000545162
36	ENST00000535561
36	ENST00000401980
36	ENST00000452684
36	ENST00000403291
36	ENST00000358372
36	ENST00000337387
36	ENST00000462110
36	ENST00000535372
36	ENST00000541436
36	ENST00000467951
36	ENST00000321394
36	ENST00000544255
36	ENST00000420894
36	ENST00000392168
36	ENST00000546204
36	ENST00000536807
36	ENST00000467544
36	ENST00000545764
36	ENST00000536607
36	ENST00000546023
36	ENST00000476826
36	ENST00000479638
36	ENST00000367034
36	ENST00000480842
36	ENST00000610273
36	ENST00000392167
36	ENST00000434562
36	ENST00000252660
36	ENST00000356956
36	ENST00000601203
36	ENST00000475834
36	ENST00000569097
36	ENST00000604521
36	ENST00000275300
36	ENST00000392145
36	ENST00000606083
36	ENST00000435757
36	ENST00000316300
36	ENST00000461414
36	ENST00000417479
36	ENST00000608721
36	ENST00000366919
36	ENST00000543421
36	ENST00000541901
36	ENST00000366911
36	ENST00000457520
36	ENST00000437165
36	ENST00000366908
36	ENST00000436279
36	ENST00000366898
37	ENST00000337019
37	ENST00000366889
37	ENST00000366888
37	ENST00000419182
37	ENST00000604200
37	ENST00000361758
37	ENST00000275262
37	ENST00000392127
37	ENST00000453779
37	ENST00000424802
37	ENST00000545607
37	ENST00000544436
37	ENST00000537124
37	ENST00000545346
37	ENST00000544823
37	ENST00000537883
37	ENST00000541696
37	ENST00000446476
38	ENST00000452622
38	ENST00000537384
38	ENST00000544935
38	ENST00000406797
38	ENST00000403562
38	ENST00000360274
38	ENST00000414568
38	ENST00000456696
38	ENST00000488474
38	ENST00000478198
38	ENST00000297440
38	ENST00000440747
38	ENST00000491496
38	ENST00000403952
38	ENST00000456758
38	ENST00000389574
38	ENST00000427969
38	ENST00000452783
38	ENST00000457378
38	ENST00000340926
38	ENST00000401592
38	ENST00000405266
38	ENST00000467483
38	ENST00000493681
38	ENST00000477950
38	ENST00000419312
38	ENST00000429178
38	ENST00000413514
38	ENST00000433212
38	ENST00000488628
38	ENST00000463848
38	ENST00000457861
38	ENST00000459810
38	ENST00000475971
38	ENST00000497943
38	ENST00000265857
38	ENST00000609998
38	ENST00000407192
38	ENST00000464468
38	ENST00000265846
38	ENST00000478000
38	ENST00000495809
38	ENST00000539900
38	ENST00000457254
38	ENST00000454383
38	ENST00000481406
38	ENST00000463358
38	ENST00000344111
38	ENST00000466146
38	ENST00000357429
38	ENST00000397100
38	ENST00000397098
38	ENST00000412051
38	ENST00000465681
38	ENST00000481403
38	ENST00000474396
38	ENST00000549241
38	ENST00000297469
38	ENST00000401903
38	ENST00000316495
38	ENST00000397083
38	ENST00000471448
38	ENST00000574135
38	ENST00000484977
38	ENST00000478137
38	ENST00000423008
38	ENST00000413706
38	ENST00000496184
38	ENST00000472100
38	ENST00000467783
38	ENST00000467394
38	ENST00000297508
38	ENST00000413446
38	ENST00000471899
38	ENST00000479007
38	ENST00000487187
38	ENST00000460198
38	ENST00000487156
38	ENST00000490608
38	ENST00000609755
38	ENST00000389470
38	ENST00000404767
38	ENST00000483196
38	ENST00000468115
38	ENST00000493531
38	ENST00000403150
38	ENST00000540816
38	ENST00000288607
38	ENST00000437621
38	ENST00000457484
38	ENST00000533935
38	ENST00000532358
38	ENST00000412727
38	ENST00000424383
38	ENST00000561626
38	ENST00000406869
38	ENST00000468372
38	ENST00000265854
38	ENST00000450235
38	ENST00000437877
38	ENST00000421113
38	ENST00000455998
38	ENST00000467199
38	ENST00000242257
38	ENST00000486040
38	ENST00000487426
38	ENST00000222990
38	ENST00000479689
38	ENST00000447136
38	ENST00000431643
38	ENST00000360876
38	ENST00000413917
38	ENST00000397011
38	ENST00000468611
38	ENST00000258711
38	ENST00000313156
38	ENST00000338732
38	ENST00000222725
38	ENST00000359574
38	ENST00000340611
38	ENST00000467558
38	ENST00000469750
38	ENST00000421712
38	ENST00000402050
38	ENST00000404984
38	ENST00000470731
38	ENST00000325997
38	ENST00000423196
38	ENST00000258796
38	ENST00000407643
38	ENST00000477439
38	ENST00000498454
38	ENST00000312371
38	ENST00000407112
38	ENST00000489665
38	ENST00000471281
38	ENST00000404826
39	ENST00000452622
39	ENST00000544935
39	ENST00000406797
39	ENST00000488474
39	ENST00000297440
39	ENST00000456758
39	ENST00000427969
39	ENST00000452783
39	ENST00000457378
39	ENST00000401592
39	ENST00000493681
39	ENST00000477950
39	ENST00000413514
39	ENST00000433212
39	ENST00000488628
39	ENST00000457861
39	ENST00000459810
39	ENST00000475971
39	ENST00000265857
39	ENST00000478000
39	ENST00000495809
39	ENST00000539900
39	ENST00000457254
39	ENST00000454383
39	ENST00000463358
39	ENST00000344111
39	ENST00000466146
39	ENST00000357429
39	ENST00000397100
39	ENST00000397098
39	ENST00000412051
39	ENST00000465681
39	ENST00000481403
39	ENST00000474396
39	ENST00000549241
39	ENST00000297469
39	ENST00000401903
39	ENST00000316495
39	ENST00000397083
39	ENST00000471448
39	ENST00000574135
39	ENST00000484977
39	ENST00000478137
39	ENST00000423008
39	ENST00000413706
39	ENST00000496184
39	ENST00000472100
39	ENST00000467783
39	ENST00000467394
39	ENST00000297508
39	ENST00000413446
39	ENST00000471899
39	ENST00000479007
39	ENST00000487187
39	ENST00000460198
39	ENST00000487156
39	ENST00000490608
39	ENST00000609755
39	ENST00000389470
39	ENST00000404767
39	ENST00000483196
39	ENST00000468115
39	ENST00000493531
39	ENST00000403150
39	ENST00000540816
39	ENST00000288607
39	ENST00000437621
39	ENST00000457484
39	ENST00000533935
39	ENST00000532358
39	ENST00000412727
39	ENST00000424383
39	ENST00000561626
39	ENST00000406869
39	ENST00000468372
39	ENST00000265854
39	ENST00000450235
39	ENST00000437877
39	ENST00000421113
39	ENST00000455998
39	ENST00000467199
39	ENST00000242257
39	ENST00000486040
39	ENST00000407040
39	ENST00000487426
39	ENST00000222990
39	ENST00000479689
39	ENST00000457286
39	ENST00000447136
39	ENST00000431643
39	ENST00000360876
39	ENST00000413917
39	ENST00000397011
39	ENST00000466199
39	ENST00000468611
39	ENST00000258711
39	ENST00000313156
39	ENST00000338732
39	ENST00000222725
39	ENST00000359574
39	ENST00000340611
39	ENST00000467558
39	ENST00000469750
39	ENST00000493232
39	ENST00000421712
39	ENST00000402050
39	ENST00000404984
39	ENST00000470731
39	ENST00000325997
39	ENST00000476665
39	ENST00000423196
39	ENST00000258796
39	ENST00000407643
39	ENST00000403167
39	ENST00000477439
39	ENST00000498454
39	ENST00000312371
39	ENST00000407112
39	ENST00000489665
39	ENST00000275364
39	ENST00000491117
39	ENST00000544127
39	ENST00000471281
39	ENST00000404826
39	ENST00000430569
4	ENST00000372259
4	ENST00000479101
4	ENST00000414156
4	ENST00000457571
4	ENST00000355387
4	ENST00000361799
4	ENST00000496262
4	ENST00000335497
4	ENST00000471494
4	ENST00000475378
4	ENST00000372244
4	ENST00000480686
4	ENST00000372237
4	ENST00000372235
4	ENST00000357508
4	ENST00000441519
4	ENST00000444751
4	ENST00000434520
4	ENST00000418779
4	ENST00000568406
4	ENST00000396651
4	ENST00000485390
4	ENST00000465443
4	ENST00000476731
4	ENST00000489976
4	ENST00000360403
4	ENST00000439363
4	ENST00000477953
4	ENST00000486296
4	ENST00000463092
4	ENST00000461035
4	ENST00000472254
4	ENST00000485271
4	ENST00000462388
4	ENST00000461495
4	ENST00000431473
4	ENST00000372565
4	ENST00000433602
4	ENST00000461083
4	ENST00000372556
4	ENST00000475614
4	ENST00000428554
4	ENST00000477155
4	ENST00000495044
4	ENST00000507855
4	ENST00000426743
4	ENST00000342022
4	ENST00000514642
4	ENST00000390640
4	ENST00000471699
4	ENST00000304979
4	ENST00000455203
4	ENST00000461351
4	ENST00000414339
4	ENST00000332220
4	ENST00000397054
4	ENST00000460031
4	ENST00000236040
4	ENST00000495874
4	ENST00000472802
4	ENST00000481465
4	ENST00000372525
4	ENST00000603943
4	ENST00000447572
4	ENST00000372521
4	ENST00000537227
4	ENST00000497437
4	ENST00000487556
4	ENST00000372517
4	ENST00000328249
4	ENST00000414798
4	ENST00000397044
4	ENST00000372500
4	ENST00000460369
4	ENST00000431759
4	ENST00000416689
4	ENST00000431635
4	ENST00000236051
4	ENST00000472982
4	ENST00000372492
4	ENST00000439858
4	ENST00000432792
4	ENST00000372476
4	ENST00000433781
4	ENST00000473014
4	ENST00000424948
4	ENST00000310955
4	ENST00000372458
4	ENST00000497050
4	ENST00000290663
4	ENST00000372457
4	ENST00000372455
4	ENST00000473560
4	ENST00000406439
4	ENST00000562955
4	ENST00000470139
4	ENST00000372442
4	ENST00000470897
4	ENST00000372433
4	ENST00000372434
4	ENST00000372430
4	ENST00000372432
4	ENST00000372427
4	ENST00000486909
4	ENST00000469587
4	ENST00000444386
4	ENST00000496043
4	ENST00000437607
4	ENST00000467464
4	ENST00000412568
4	ENST00000372407
4	ENST00000477970
4	ENST00000372396
4	ENST00000463151
4	ENST00000472265
4	ENST00000481296
4	ENST00000418149
4	ENST00000489897
4	ENST00000330208
4	ENST00000361400
4	ENST00000372365
4	ENST00000446167
4	ENST00000372343
4	ENST00000480902
4	ENST00000486876
4	ENST00000472174
4	ENST00000532642
4	ENST00000236067
4	ENST00000471859
4	ENST00000468183
4	ENST00000473485
4	ENST00000498208
4	ENST00000498664
4	ENST00000372324
4	ENST00000497866
4	ENST00000309519
4	ENST00000481924
4	ENST00000486064
4	ENST00000372307
4	ENST00000372318
4	ENST00000463846
4	ENST00000485811
4	ENST00000466180
4	ENST00000479055
4	ENST00000472562
4	ENST00000372310
4	ENST00000492434
4	ENST00000315913
4	ENST00000372289
4	ENST00000463950
4	ENST00000488433
4	ENST00000483741
4	ENST00000494092
40	ENST00000468372
40	ENST00000407040
40	ENST00000222990
40	ENST00000479689
40	ENST00000457286
40	ENST00000447136
40	ENST00000431643
40	ENST00000360876
40	ENST00000413917
40	ENST00000397011
40	ENST00000466199
40	ENST00000468611
40	ENST00000494658
40	ENST00000258711
40	ENST00000338732
40	ENST00000359574
40	ENST00000493850
40	ENST00000340611
40	ENST00000467558
40	ENST00000469750
40	ENST00000493232
40	ENST00000421712
40	ENST00000402050
40	ENST00000404984
40	ENST00000470731
40	ENST00000325997
40	ENST00000476665
40	ENST00000258796
40	ENST00000407643
40	ENST00000400376
40	ENST00000403167
40	ENST00000498454
40	ENST00000312371
40	ENST00000407112
40	ENST00000489665
40	ENST00000275364
40	ENST00000491117
40	ENST00000544127
40	ENST00000471281
40	ENST00000396946
40	ENST00000404826
40	ENST00000389531
40	ENST00000430569
40	ENST00000466611
40	ENST00000460979
40	ENST00000348624
40	ENST00000491375
40	ENST00000490487
40	ENST00000399583
40	ENST00000472999
40	ENST00000473130
40	ENST00000404404
40	ENST00000464479
40	ENST00000471851
40	ENST00000396872
40	ENST00000399434
41	ENST00000442564
41	ENST00000248598
41	ENST00000478101
41	ENST00000257626
41	ENST00000491796
41	ENST00000248594
41	ENST00000523952
41	ENST00000415482
41	ENST00000435495
41	ENST00000447995
41	ENST00000494248
41	ENST00000407343
41	ENST00000440088
41	ENST00000430801
41	ENST00000416650
41	ENST00000398043
41	ENST00000447009
41	ENST00000334955
41	ENST00000468035
41	ENST00000462800
41	ENST00000257663
41	ENST00000450574
41	ENST00000454592
41	ENST00000479515
41	ENST00000354212
41	ENST00000419488
41	ENST00000522391
41	ENST00000519748
41	ENST00000522342
41	ENST00000524268
41	ENST00000520379
41	ENST00000536571
41	ENST00000535697
41	ENST00000450028
41	ENST00000414782
41	ENST00000517762
41	ENST00000440982
41	ENST00000429408
41	ENST00000446159
41	ENST00000414797
41	ENST00000422093
41	ENST00000448195
41	ENST00000452320
41	ENST00000442765
42	ENST00000312814
42	ENST00000297145
42	ENST00000424100
42	ENST00000438062
42	ENST00000397764
42	ENST00000441359
42	ENST00000439551
42	ENST00000495516
42	ENST00000403559
42	ENST00000257724
42	ENST00000393486
43	ENST00000312814
43	ENST00000297145
43	ENST00000424100
43	ENST00000438062
43	ENST00000397764
43	ENST00000441359
43	ENST00000439551
43	ENST00000495516
43	ENST00000403559
43	ENST00000257724
43	ENST00000393486
44	ENST00000276282
44	ENST00000521881
44	ENST00000520582
44	ENST00000523898
44	ENST00000521844
44	ENST00000607598
44	ENST00000310430
44	ENST00000520408
44	ENST00000522110
44	ENST00000517989
44	ENST00000517770
44	ENST00000517675
44	ENST00000519461
44	ENST00000521863
44	ENST00000521242
44	ENST00000562143
44	ENST00000317173
44	ENST00000518255
44	ENST00000521209
44	ENST00000528246
44	ENST00000382490
44	ENST00000517594
44	ENST00000513168
44	ENST00000562242
44	ENST00000524047
44	ENST00000517732
44	ENST00000520494
44	ENST00000518098
44	ENST00000523024
44	ENST00000606115
44	ENST00000304501
44	ENST00000506149
44	ENST00000314787
44	ENST00000519088
44	ENST00000524114
44	ENST00000524061
44	ENST00000517607
44	ENST00000524026
44	ENST00000382461
44	ENST00000304437
44	ENST00000416569
44	ENST00000532453
44	ENST00000602575
44	ENST00000530248
44	ENST00000529336
44	ENST00000500944
44	ENST00000400102
44	ENST00000531549
44	ENST00000488887
44	ENST00000297303
44	ENST00000221086
44	ENST00000530200
44	ENST00000526292
44	ENST00000528389
44	ENST00000382435
44	ENST00000326605
44	ENST00000525867
44	ENST00000534302
44	ENST00000284486
44	ENST00000436750
44	ENST00000403422
44	ENST00000284503
44	ENST00000531395
44	ENST00000530664
44	ENST00000525954
44	ENST00000531733
44	ENST00000525777
44	ENST00000353047
44	ENST00000530640
44	ENST00000453527
44	ENST00000415599
44	ENST00000345125
44	ENST00000533455
44	ENST00000532409
44	ENST00000534382
44	ENST00000533272
44	ENST00000602581
44	ENST00000527396
44	ENST00000434078
44	ENST00000530099
44	ENST00000526505
44	ENST00000333796
44	ENST00000530508
44	ENST00000534520
44	ENST00000528514
44	ENST00000526818
45	ENST00000356297
45	ENST00000605991
45	ENST00000519559
45	ENST00000522514
45	ENST00000519554
45	ENST00000521344
45	ENST00000518942
45	ENST00000423716
45	ENST00000520357
45	ENST00000521612
45	ENST00000607201
45	ENST00000276480
45	ENST00000521582
45	ENST00000518037
45	ENST00000519118
45	ENST00000521119
45	ENST00000518453
45	ENST00000520279
45	ENST00000522102
45	ENST00000520811
45	ENST00000524078
45	ENST00000523652
45	ENST00000435644
45	ENST00000522957
45	ENST00000539297
45	ENST00000518710
45	ENST00000517963
45	ENST00000518211
45	ENST00000331251
45	ENST00000265572
45	ENST00000355221
45	ENST00000518072
45	ENST00000520188
45	ENST00000523899
45	ENST00000521335
45	ENST00000297313
45	ENST00000344277
45	ENST00000518310
46	ENST00000523962
46	ENST00000521366
46	ENST00000517562
46	ENST00000522817
46	ENST00000524003
46	ENST00000518487
46	ENST00000523629
46	ENST00000396218
46	ENST00000521078
46	ENST00000520047
46	ENST00000521553
46	ENST00000523290
46	ENST00000522065
46	ENST00000521988
46	ENST00000537541
46	ENST00000518748
46	ENST00000391681
46	ENST00000523580
46	ENST00000517858
46	ENST00000524037
46	ENST00000519069
46	ENST00000524107
46	ENST00000523060
46	ENST00000501400
46	ENST00000518829
46	ENST00000517718
46	ENST00000475305
46	ENST00000396200
47	ENST00000522971
47	ENST00000519546
47	ENST00000523847
47	ENST00000517653
47	ENST00000395172
47	ENST00000342752
47	ENST00000517702
47	ENST00000523031
47	ENST00000518073
47	ENST00000524335
47	ENST00000518575
47	ENST00000330143
47	ENST00000564464
47	ENST00000519618
47	ENST00000560295
47	ENST00000519347
47	ENST00000524328
47	ENST00000522684
47	ENST00000519654
47	ENST00000395218
47	ENST00000517887
47	ENST00000519465
47	ENST00000521059
47	ENST00000340930
47	ENST00000517712
47	ENST00000519993
47	ENST00000524202
47	ENST00000430260
47	ENST00000521986
47	ENST00000523805
47	ENST00000521985
47	ENST00000518173
47	ENST00000523388
47	ENST00000518509
47	ENST00000520917
47	ENST00000523670
47	ENST00000519024
47	ENST00000523474
47	ENST00000519899
47	ENST00000519361
47	ENST00000520843
47	ENST00000523067
47	ENST00000520475
47	ENST00000521907
47	ENST00000520045
47	ENST00000521332
47	ENST00000524040
47	ENST00000523797
47	ENST00000519635
47	ENST00000520885
47	ENST00000517908
47	ENST00000262585
47	ENST00000518198
47	ENST00000519811
47	ENST00000518668
47	ENST00000520482
47	ENST00000523066
47	ENST00000518806
47	ENST00000517985
47	ENST00000517813
47	ENST00000523308
47	ENST00000521835
47	ENST00000523530
47	ENST00000519067
47	ENST00000517878
47	ENST00000517658
47	ENST00000521804
47	ENST00000562459
47	ENST00000377741
47	ENST00000521578
47	ENST00000520105
47	ENST00000329397
47	ENST00000606664
47	ENST00000427937
47	ENST00000562989
47	ENST00000524325
47	ENST00000307180
47	ENST00000519651
47	ENST00000521825
47	ENST00000569285
47	ENST00000517894
47	ENST00000521208
47	ENST00000518820
47	ENST00000518812
47	ENST00000522374
47	ENST00000507178
47	ENST00000422119
47	ENST00000587883
47	ENST00000301258
47	ENST00000522591
47	ENST00000520572
47	ENST00000520131
47	ENST00000301263
47	ENST00000517833
47	ENST00000518024
47	ENST00000292494
47	ENST00000520531
48	ENST00000319217
48	ENST00000381017
48	ENST00000539508
48	ENST00000442428
48	ENST00000604724
48	ENST00000449745
48	ENST00000380959
48	ENST00000397581
48	ENST00000397579
48	ENST00000543693
48	ENST00000380921
48	ENST00000493697
48	ENST00000440947
48	ENST00000608871
48	ENST00000610061
48	ENST00000442667
48	ENST00000380916
48	ENST00000497966
48	ENST00000422223
48	ENST00000380894
48	ENST00000380880
48	ENST00000485068
48	ENST00000397561
48	ENST00000502889
48	ENST00000512701
48	ENST00000507993
48	ENST00000505732
48	ENST00000506891
48	ENST00000380821
48	ENST00000467062
48	ENST00000490969
48	ENST00000421710
48	ENST00000461041
48	ENST00000380799
48	ENST00000397519
48	ENST00000488797
48	ENST00000484265
48	ENST00000535968
48	ENST00000297641
48	ENST00000380701
48	ENST00000449575
48	ENST00000432954
49	ENST00000359263
49	ENST00000371501
49	ENST00000475358
49	ENST00000371481
49	ENST00000371464
49	ENST00000371467
49	ENST00000371469
49	ENST00000359204
49	ENST00000460752
49	ENST00000536233
49	ENST00000462771
49	ENST00000371430
49	ENST00000394100
49	ENST00000472153
49	ENST00000482719
49	ENST00000542308
49	ENST00000371418
49	ENST00000371413
49	ENST00000483386
49	ENST00000605679
49	ENST00000603665
49	ENST00000260766
49	ENST00000371380
49	ENST00000371385
49	ENST00000464214
49	ENST00000371361
49	ENST00000463649
49	ENST00000461562
49	ENST00000485048
49	ENST00000419900
49	ENST00000348459
49	ENST00000394036
49	ENST00000466552
49	ENST00000371327
49	ENST00000371270
49	ENST00000533320
49	ENST00000329399
49	ENST00000371543
49	ENST00000260762
49	ENST00000495132
49	ENST00000371531
49	ENST00000224356
49	ENST00000394139
5	ENST00000452922
5	ENST00000432162
5	ENST00000414374
5	ENST00000446120
5	ENST00000532670
5	ENST00000452846
5	ENST00000438509
5	ENST00000456582
5	ENST00000370203
5	ENST00000421762
5	ENST00000370202
5	ENST00000429514
5	ENST00000263893
5	ENST00000460571
5	ENST00000440116
5	ENST00000411798
5	ENST00000415278
5	ENST00000609116
5	ENST00000460706
5	ENST00000370198
5	ENST00000426398
5	ENST00000476419
5	ENST00000541987
5	ENST00000459735
5	ENST00000423006
5	ENST00000306031
5	ENST00000422259
50	ENST00000492755
50	ENST00000337003
50	ENST00000369811
50	ENST00000369797
50	ENST00000478543
50	ENST00000608063
50	ENST00000437579
50	ENST00000369777
50	ENST00000355946
50	ENST00000568017
50	ENST00000224950
50	ENST00000369764
50	ENST00000466828
50	ENST00000472951
50	ENST00000335753
50	ENST00000369755
50	ENST00000369727
50	ENST00000357060
50	ENST00000428666
50	ENST00000457071
50	ENST00000434629
50	ENST00000369720
50	ENST00000470554
50	ENST00000493946
50	ENST00000539281
50	ENST00000369710
50	ENST00000369713
50	ENST00000445155
50	ENST00000450629
50	ENST00000338595
50	ENST00000401888
