locus	isoform
3	ENST00000645161.1_5
3	ENST00000646032.1_5
3	ENST00000643989.1_3
3	ENST00000490502.1_5
3	ENST00000645670.1_1
3	ENST00000414809.7_1
3	ENST00000372359.10_2
3	ENST00000498139.6_1
3	ENST00000446167.1
3	ENST00000412378.1
3	ENST00000372343.8_2
3	ENST00000476260.1_1
3	ENST00000255108.8_2
3	ENST00000527567.1_1
3	ENST00000534655.1_1
3	ENST00000459879.1_1
3	ENST00000532642.5_1
3	ENST00000236067.8_1
3	ENST00000472174.7_2
3	ENST00000473485.5_1
3	ENST00000498543.1_1
3	ENST00000372324.5_1
3	ENST00000356836.10_1
3	ENST00000481924.1_1
3	ENST00000486064.5_1
3	ENST00000372318.8_3
3	ENST00000463846.5_1
3	ENST00000490563.5_1
3	ENST00000490064.5_1
3	ENST00000479055.5_1
3	ENST00000673836.1_1
3	ENST00000372289.7_3
3	ENST00000475794.5_1
3	ENST00000471829.5_1
3	ENST00000315913.9_2
3	ENST00000488433.5_1
3	ENST00000483741.1_1
3	ENST00000462341.1_2
3	ENST00000355387.6_1
3	ENST00000471494.5_1
3	ENST00000474956.1_1
3	ENST00000444751.5_2
3	ENST00000452259.5_1
3	ENST00000480574.1_1
3	ENST00000396651.8_2
3	ENST00000372207.4_3
3	ENST00000484564.1_2
3	ENST00000651476.1_1
3	ENST00000460334.5_2
3	ENST00000462388.5_2
3	ENST00000470256.5_2
3	ENST00000462387.5_2
3	ENST00000473038.5_1
3	ENST00000453748.5_1
30	ENST00000645953.1_3
30	ENST00000655396.1_1
30	ENST00000504287.1_2
30	ENST00000667965.1_2
30	ENST00000662579.1_2
30	ENST00000655360.1_2
30	ENST00000659578.1_2
30	ENST00000510089.5_2
30	ENST00000501869.7_2
30	ENST00000504922.5_1
30	ENST00000661627.1_1
30	ENST00000669353.1_1
30	ENST00000653918.1_1
30	ENST00000668471.1_1
30	ENST00000666808.1_1
30	ENST00000660783.1_1
30	ENST00000661351.1_1
30	ENST00000662970.1_1
30	ENST00000664462.1_1
30	ENST00000670451.1_1
30	ENST00000657972.1_1
30	ENST00000507736.2_2
30	ENST00000513694.2_2
30	ENST00000510087.6_2
30	ENST00000506584.5_1
30	ENST00000668037.1_1
30	ENST00000667127.1_1
30	ENST00000668128.1_1
30	ENST00000657491.1_1
30	ENST00000656195.1_1
30	ENST00000606189.1_2
30	ENST00000506041.2_2
30	ENST00000504034.2_2
30	ENST00000670494.1_2
30	ENST00000662060.1_2
30	ENST00000661688.1_2
30	ENST00000662192.1_2
30	ENST00000500197.6_3
30	ENST00000510274.1_1
30	ENST00000502301.5_2
30	ENST00000506014.5_2
30	ENST00000669424.1_2
30	ENST00000655936.1_1
30	ENST00000652822.1_2
30	ENST00000509783.6_3
30	ENST00000506978.5_2
30	ENST00000511014.7_3
30	ENST00000509265.2_3
30	ENST00000513893.5_2
30	ENST00000659756.1_2
30	ENST00000663453.1_2
30	ENST00000636517.1_2
30	ENST00000514794.6_2
30	ENST00000514092.5_1
31	ENST00000508889.1_2
31	ENST00000470639.2
32	ENST00000274496.10_3
32	ENST00000522203.5_2
32	ENST00000507359.3_1
32	ENST00000510594.1_2
32	ENST00000505416.5_3
32	ENST00000394450.6_2
32	ENST00000311450.9_3
32	ENST00000508709.1_2
32	ENST00000506231.5_2
32	ENST00000514104.5_2
32	ENST00000508667.5_2
32	ENST00000503654.5_2
32	ENST00000510191.5_3
32	ENST00000394434.7_3
32	ENST00000505223.5_2
32	ENST00000394421.6_1
32	ENST00000504116.1_1
33	ENST00000378243.8_2
33	ENST00000543707.2_2
33	ENST00000430948.6_2
33	ENST00000480495.1_2
33	ENST00000463828.1_2
33	ENST00000465067.2
33	ENST00000510784.8_3
33	ENST00000384759.1
33	ENST00000497227.1_1
33	ENST00000662203.1_2
33	ENST00000377961.3_2
33	ENST00000658335.1_1
33	ENST00000656572.1_1
33	ENST00000244573.4_1
33	ENST00000613854.1_1
33	ENST00000377364.3
33	ENST00000621411.2_2
33	ENST00000615966.1_2
33	ENST00000454320.1_1
33	ENST00000612966.2_2
33	ENST00000377803.3_1
33	ENST00000338379.5_1
33	ENST00000304218.5_1
33	ENST00000634910.1_2
33	ENST00000635439.1_2
33	ENST00000614247.1_1
33	ENST00000356476.2_1
33	ENST00000635200.1_4
33	ENST00000405418.2_1
33	ENST00000615164.2_1
33	ENST00000303910.4_1
33	ENST00000634733.1_1
33	ENST00000614911.2_1
33	ENST00000618052.1_1
33	ENST00000377727.1_1
33	ENST00000634560.1_2
33	ENST00000396934.7_1
33	ENST00000530653.5_1
33	ENST00000377708.7_2
33	ENST00000604202.1_1
33	ENST00000469230.5_1
33	ENST00000467485.5_1
33	ENST00000356709.9_2
33	ENST00000493275.5_1
33	ENST00000472507.5_1
33	ENST00000495632.1_2
33	ENST00000476549.6_2
33	ENST00000425234.6_2
33	ENST00000465690.6_1
33	ENST00000289361.11_4
33	ENST00000082468.11_1
33	ENST00000513047.5_1
33	ENST00000502361.1_1
33	ENST00000466808.2_1
33	ENST00000475151.5_1
33	ENST00000474790.5_1
33	ENST00000244519.7_2
33	ENST00000467524.1_1
33	ENST00000377600.7_2
33	ENST00000312541.10_3
33	ENST00000429381.5_2
33	ENST00000411553.3_3
33	ENST00000377575.3_2
33	ENST00000477243.1_1
33	ENST00000406914.1
33	ENST00000647995.1_1
33	ENST00000562904.1_1
33	ENST00000492832.2_2
33	ENST00000463434.5_2
33	ENST00000479900.5_2
33	ENST00000664092.1_1
33	ENST00000661000.1_1
33	ENST00000606923.1_2
33	ENST00000416749.1_5
33	ENST00000244576.8_1
33	ENST00000461521.1_3
33	ENST00000628328.3_2
33	ENST00000629732.1_1
33	ENST00000407924.2_1
33	ENST00000668543.1_1
33	ENST00000618305.1_1
33	ENST00000529104.1_1
33	ENST00000405613.1_1
34	ENST00000543707.2_2
34	ENST00000430948.6_2
34	ENST00000480495.1_2
34	ENST00000463828.1_2
34	ENST00000465067.2
34	ENST00000510784.8_3
34	ENST00000384759.1
34	ENST00000497227.1_1
34	ENST00000662203.1_2
34	ENST00000377961.3_2
34	ENST00000658335.1_1
34	ENST00000656572.1_1
34	ENST00000244573.4_1
34	ENST00000613854.1_1
34	ENST00000377364.3
34	ENST00000621411.2_2
34	ENST00000615966.1_2
34	ENST00000454320.1_1
34	ENST00000612966.2_2
34	ENST00000377803.3_1
34	ENST00000338379.5_1
34	ENST00000304218.5_1
34	ENST00000634910.1_2
34	ENST00000635439.1_2
34	ENST00000614247.1_1
34	ENST00000356476.2_1
34	ENST00000635200.1_4
34	ENST00000405418.2_1
34	ENST00000615164.2_1
34	ENST00000303910.4_1
34	ENST00000634733.1_1
34	ENST00000614911.2_1
34	ENST00000618052.1_1
34	ENST00000377727.1_1
34	ENST00000634560.1_2
34	ENST00000396934.7_1
34	ENST00000530653.5_1
34	ENST00000377708.7_2
34	ENST00000604202.1_1
34	ENST00000469230.5_1
34	ENST00000467485.5_1
34	ENST00000356709.9_2
34	ENST00000493275.5_1
34	ENST00000472507.5_1
34	ENST00000495632.1_2
34	ENST00000476549.6_2
34	ENST00000425234.6_2
34	ENST00000465690.6_1
34	ENST00000289361.11_4
34	ENST00000082468.11_1
34	ENST00000513047.5_1
34	ENST00000502361.1_1
34	ENST00000466808.2_1
34	ENST00000475151.5_1
34	ENST00000474790.5_1
34	ENST00000244519.7_2
34	ENST00000467524.1_1
34	ENST00000377600.7_2
34	ENST00000312541.10_3
34	ENST00000429381.5_2
34	ENST00000411553.3_3
34	ENST00000377575.3_2
34	ENST00000477243.1_1
34	ENST00000406914.1
34	ENST00000647995.1_1
34	ENST00000562904.1_1
34	ENST00000492832.2_2
34	ENST00000463434.5_2
34	ENST00000479900.5_2
34	ENST00000664092.1_1
34	ENST00000661000.1_1
34	ENST00000606923.1_2
34	ENST00000416749.1_5
34	ENST00000244576.8_1
34	ENST00000461521.1_3
34	ENST00000628328.3_2
34	ENST00000629732.1_1
34	ENST00000407924.2_1
34	ENST00000668543.1_1
34	ENST00000618305.1_1
34	ENST00000529104.1_1
34	ENST00000405613.1_1
34	ENST00000469761.1_1
35	ENST00000274813.4_3
35	ENST00000335783.4_2
35	ENST00000339139.5_3
35	ENST00000624993.1_1
35	ENST00000660233.1_1
35	ENST00000360726.3_1
36	ENST00000607742.5_2
36	ENST00000616856.1_1
36	ENST00000367081.7_2
36	ENST00000659171.1_2
36	ENST00000667828.1_2
36	ENST00000367069.7_2
36	ENST00000667452.1_2
36	ENST00000663014.1_2
36	ENST00000367066.7_2
36	ENST00000297267.14_2
36	ENST00000430078.1_2
36	ENST00000535459.5_2
36	ENST00000367055.8_3
36	ENST00000444946.6_4
36	ENST00000538183.7_4
36	ENST00000546260.5_2
36	ENST00000452684.2_3
36	ENST00000337404.8_3
36	ENST00000403291.1_1
36	ENST00000516179.1
36	ENST00000401980.3_3
36	ENST00000545162.5_3
36	ENST00000337387.4_3
36	ENST00000462110.1_1
36	ENST00000535372.1_3
36	ENST00000546087.5_4
36	ENST00000384662.1
36	ENST00000539756.1_2
36	ENST00000544255.5_2
36	ENST00000321394.12_3
36	ENST00000479638.5_1
36	ENST00000480842.1_1
36	ENST00000356956.5_2
36	ENST00000475834.2_4
36	ENST00000540443.1_3
36	ENST00000478607.1_1
36	ENST00000606083.1_2
36	ENST00000454031.6_3
36	ENST00000435757.6_3
36	ENST00000639825.1_2
36	ENST00000614786.1_2
36	ENST00000316300.9_2
36	ENST00000612111.1_2
36	ENST00000659713.1_2
37	ENST00000366889.6_1
37	ENST00000647006.1_2
37	ENST00000366888.6_1
37	ENST00000663455.1_2
37	ENST00000604200.1_1
37	ENST00000361195.6_2
37	ENST00000544436.5_1
37	ENST00000537124.5_1
37	ENST00000537883.5_1
37	ENST00000540719.1_1
37	ENST00000446476.2_2
38	ENST00000655134.1_2
38	ENST00000663267.1_2
38	ENST00000655278.1_2
38	ENST00000467050.1_2
38	ENST00000662957.1_2
38	ENST00000406797.5_3
38	ENST00000297440.11_5
38	ENST00000478198.1_2
38	ENST00000488474.1_2
38	ENST00000389574.7_4
38	ENST00000427969.5_1
38	ENST00000452783.6_1
38	ENST00000457378.6_1
38	ENST00000401592.6_5
38	ENST00000413171.6_1
38	ENST00000483996.1_1
38	ENST00000493681.5_1
38	ENST00000419312.5_3
38	ENST00000433212.5_1
38	ENST00000464442.5_1
38	ENST00000463848.1_1
38	ENST00000407192.5_1
38	ENST00000609998.1_1
38	ENST00000495809.1_2
38	ENST00000481406.1_2
38	ENST00000478000.5_2
38	ENST00000454383.5_4
38	ENST00000463358.5_2
38	ENST00000265846.10_4
38	ENST00000649206.1_2
38	ENST00000344111.4_3
38	ENST00000466146.1_2
38	ENST00000465681.1_2
38	ENST00000481403.1_1
38	ENST00000427680.1_3
38	ENST00000397098.8_4
38	ENST00000357429.10_3
38	ENST00000397100.6_3
38	ENST00000491163.1_5
38	ENST00000401903.5_2
38	ENST00000316495.8_2
38	ENST00000660500.1_2
38	ENST00000662926.1_2
38	ENST00000471899.5_2
38	ENST00000496184.1_2
38	ENST00000479007.5_2
38	ENST00000467783.1_2
38	ENST00000487156.1_2
38	ENST00000493446.1_2
38	ENST00000493531.1_2
38	ENST00000404767.8_3
38	ENST00000437621.6_1
38	ENST00000457484.6_1
38	ENST00000532358.5_1
38	ENST00000252329.3_2
38	ENST00000412727.1_1
38	ENST00000491858.5_2
38	ENST00000464742.5_2
38	ENST00000445959.5_4
38	ENST00000455998.5_4
38	ENST00000467199.5_2
38	ENST00000486040.1_3
38	ENST00000356714.5_1
38	ENST00000419693.1_4
38	ENST00000494722.1_2
38	ENST00000447136.1_3
38	ENST00000413917.5_1
38	ENST00000397011.2_1
38	ENST00000466199.1_1
38	ENST00000468611.5_1
38	ENST00000465670.1_1
38	ENST00000222725.10_3
38	ENST00000359574.7_2
38	ENST00000421712.1_2
38	ENST00000469750.5_2
38	ENST00000258796.12_2
38	ENST00000312371.8_1
39	ENST00000663267.1_2
39	ENST00000655278.1_2
39	ENST00000662957.1_2
39	ENST00000406797.5_3
39	ENST00000452783.6_1
39	ENST00000407192.5_1
39	ENST00000609998.1_1
39	ENST00000495809.1_2
39	ENST00000478000.5_2
39	ENST00000454383.5_4
39	ENST00000649206.1_2
39	ENST00000344111.4_3
39	ENST00000466146.1_2
39	ENST00000465681.1_2
39	ENST00000481403.1_1
39	ENST00000427680.1_3
39	ENST00000397098.8_4
39	ENST00000357429.10_3
39	ENST00000397100.6_3
39	ENST00000491163.1_5
39	ENST00000401903.5_2
39	ENST00000316495.8_2
39	ENST00000660500.1_2
39	ENST00000662926.1_2
39	ENST00000496184.1_2
39	ENST00000479007.5_2
39	ENST00000467783.1_2
39	ENST00000487156.1_2
39	ENST00000493446.1_2
39	ENST00000493531.1_2
39	ENST00000404767.8_3
39	ENST00000404674.7_2
39	ENST00000437621.6_1
39	ENST00000457484.6_1
39	ENST00000532358.5_1
39	ENST00000252329.3_2
39	ENST00000412727.1_1
39	ENST00000491858.5_2
39	ENST00000464742.5_2
39	ENST00000459731.1_2
39	ENST00000445959.5_4
39	ENST00000455998.5_4
39	ENST00000429779.1_3
39	ENST00000467199.5_2
39	ENST00000486040.1_3
39	ENST00000356714.5_1
39	ENST00000419693.1_4
39	ENST00000435060.5_2
39	ENST00000494722.1_2
39	ENST00000447136.1_3
39	ENST00000413917.5_1
39	ENST00000397011.2_1
39	ENST00000466199.1_1
39	ENST00000468611.5_1
39	ENST00000465670.1_1
39	ENST00000222725.10_3
39	ENST00000359574.7_2
39	ENST00000467558.5_2
39	ENST00000421712.1_2
39	ENST00000469750.5_2
39	ENST00000623361.3_1
39	ENST00000470731.5_1
39	ENST00000490913.1_1
39	ENST00000423196.1_4
39	ENST00000486730.1_1
39	ENST00000258796.12_2
39	ENST00000477439.1_1
39	ENST00000429448.1_1
39	ENST00000312371.8_1
39	ENST00000496740.6_2
39	ENST00000471281.5_2
39	ENST00000407904.7_2
39	ENST00000275364.8_3
39	ENST00000667422.1_2
4	ENST00000545068.5_5
4	ENST00000461083.1_2
4	ENST00000654683.1_1
4	ENST00000663155.1_1
4	ENST00000657597.1_1
4	ENST00000655845.1_1
4	ENST00000495044.6_2
4	ENST00000665466.1_1
4	ENST00000653544.1_1
4	ENST00000667055.1_1
4	ENST00000656306.1_1
4	ENST00000304979.8_2
4	ENST00000440068.5_5
4	ENST00000372549.1_1
4	ENST00000649886.1_2
4	ENST00000460831.1_2
4	ENST00000236040.8_3
4	ENST00000372525.7_3
4	ENST00000650521.1_1
4	ENST00000637012.1_3
4	ENST00000372522.5_2
4	ENST00000372517.8_5
4	ENST00000497437.1_2
4	ENST00000372521.9_3
4	ENST00000328249.3_4
4	ENST00000372502.5_1
4	ENST00000629908.1_1
4	ENST00000415851.6_2
4	ENST00000426263.9_5
4	ENST00000630821.1_2
4	ENST00000431759.5_1
4	ENST00000416689.1_1
4	ENST00000335282.5_2
4	ENST00000236051.2_3
4	ENST00000483082.1_2
4	ENST00000431635.6_3
4	ENST00000474566.1_2
4	ENST00000432792.6_1
4	ENST00000523677.6_3
4	ENST00000372476.8_2
4	ENST00000473014.1_1
4	ENST00000473560.1_2
4	ENST00000372455.4_2
4	ENST00000372457.9_3
4	ENST00000638631.1_1
4	ENST00000639197.1_1
4	ENST00000470897.2_2
4	ENST00000471177.1_1
4	ENST00000483618.1_2
4	ENST00000372430.7_4
4	ENST00000469587.1_2
4	ENST00000372434.5_3
4	ENST00000372427.5_2
4	ENST00000372432.5_2
4	ENST00000372425.8_2
4	ENST00000438120.5_2
4	ENST00000429895.5_1
4	ENST00000477970.1_1
4	ENST00000481296.1_1
4	ENST00000532911.6_2
4	ENST00000330208.6_1
4	ENST00000647237.1_2
4	ENST00000361392.9_3
4	ENST00000489897.6_2
4	ENST00000647148.1_1
4	ENST00000646776.1_1
4	ENST00000361746.9_2
4	ENST00000645034.1_1
4	ENST00000398804.7_2
4	ENST00000372362.6_1
4	ENST00000372367.5_1
4	ENST00000530581.5_1
4	ENST00000531451.5_1
4	ENST00000646416.1_1
4	ENST00000643813.1_5
4	ENST00000645161.1_5
4	ENST00000646032.1_5
4	ENST00000643989.1_3
4	ENST00000490502.1_5
4	ENST00000645670.1_1
4	ENST00000414809.7_1
4	ENST00000372359.10_2
4	ENST00000498139.6_1
4	ENST00000446167.1
4	ENST00000412378.1
4	ENST00000372343.8_2
4	ENST00000476260.1_1
4	ENST00000255108.8_2
4	ENST00000527567.1_1
4	ENST00000534655.1_1
4	ENST00000459879.1_1
4	ENST00000532642.5_1
4	ENST00000236067.8_1
4	ENST00000472174.7_2
4	ENST00000473485.5_1
4	ENST00000498543.1_1
4	ENST00000372324.5_1
4	ENST00000356836.10_1
4	ENST00000481924.1_1
4	ENST00000486064.5_1
4	ENST00000372318.8_3
4	ENST00000463846.5_1
4	ENST00000490563.5_1
4	ENST00000490064.5_1
4	ENST00000479055.5_1
4	ENST00000673836.1_1
4	ENST00000372289.7_3
4	ENST00000475794.5_1
4	ENST00000471829.5_1
4	ENST00000315913.9_2
4	ENST00000488433.5_1
4	ENST00000483741.1_1
4	ENST00000462341.1_2
4	ENST00000355387.6_1
4	ENST00000471494.5_1
4	ENST00000474956.1_1
4	ENST00000444751.5_2
4	ENST00000452259.5_1
4	ENST00000480574.1_1
4	ENST00000396651.8_2
4	ENST00000372207.4_3
4	ENST00000484564.1_2
4	ENST00000651476.1_1
4	ENST00000460334.5_2
4	ENST00000462388.5_2
4	ENST00000470256.5_2
4	ENST00000462387.5_2
4	ENST00000473038.5_1
4	ENST00000453748.5_1
40	ENST00000404674.7_2
40	ENST00000457484.6_1
40	ENST00000491858.5_2
40	ENST00000459731.1_2
40	ENST00000402746.5_2
40	ENST00000429779.1_3
40	ENST00000419693.1_4
40	ENST00000435060.5_2
40	ENST00000468250.1_1
40	ENST00000258711.7_1
40	ENST00000359574.7_2
40	ENST00000467558.5_2
40	ENST00000421712.1_2
40	ENST00000469750.5_2
40	ENST00000623361.3_1
40	ENST00000470731.5_1
40	ENST00000490913.1_1
40	ENST00000423196.1_4
40	ENST00000486730.1_1
40	ENST00000477439.1_1
40	ENST00000429448.1_1
40	ENST00000312371.8_1
40	ENST00000491117.5_2
40	ENST00000496740.6_2
40	ENST00000471281.5_2
40	ENST00000407904.7_2
40	ENST00000275364.8_3
40	ENST00000667422.1_2
40	ENST00000404826.7_2
40	ENST00000437354.1_2
40	ENST00000439177.1_1
40	ENST00000430569.1_1
40	ENST00000390210.1
40	ENST00000426596.1_1
40	ENST00000650451.1_1
40	ENST00000648925.1_1
40	ENST00000477454.1_1
40	ENST00000649736.1_1
40	ENST00000484211.1_2
40	ENST00000404991.2_2
40	ENST00000407184.5_4
40	ENST00000464479.1_1
41	ENST00000461882.1_1
41	ENST00000415740.6_1
41	ENST00000434084.1_2
41	ENST00000449779.5_2
41	ENST00000248594.11_2
41	ENST00000460731.5_1
41	ENST00000523952.5_1
41	ENST00000418110.5_1
41	ENST00000481154.1_1
41	ENST00000447009.1_3
41	ENST00000659053.1_3
41	ENST00000665948.1_3
41	ENST00000416650.5_2
41	ENST00000398043.3_4
41	ENST00000654794.1_3
41	ENST00000334955.13_2
41	ENST00000445512.5_4
41	ENST00000462800.1_1
41	ENST00000257663.4_3
41	ENST00000416283.6_1
41	ENST00000307305.12_1
41	ENST00000524268.1_6
41	ENST00000522342.3_6
41	ENST00000524316.5_2
41	ENST00000648775.1_2
41	ENST00000636178.1_5
41	ENST00000637282.1_2
41	ENST00000637249.1_2
41	ENST00000637728.1_2
41	ENST00000636717.1_5
41	ENST00000636993.1_6
41	ENST00000628781.1_2
41	ENST00000637486.1_2
41	ENST00000629359.2_3
41	ENST00000636989.1_2
41	ENST00000636424.1_2
41	ENST00000654246.1_2
41	ENST00000636234.1_2
41	ENST00000663669.1_1
41	ENST00000354212.9_3
41	ENST00000667893.1_1
41	ENST00000611793.2_4
41	ENST00000448195.6_2
41	ENST00000668474.1_1
41	ENST00000667103.1_1
41	ENST00000418742.6_2
41	ENST00000647672.1_3
42	ENST00000297146.7_2
42	ENST00000350908.9_3
42	ENST00000378237.7_1
42	ENST00000607845.1
42	ENST00000423503.1_1
42	ENST00000431629.5_2
43	ENST00000297146.7_2
43	ENST00000350908.9_3
43	ENST00000378237.7_1
43	ENST00000607845.1
43	ENST00000423503.1_1
43	ENST00000431629.5_2
44	ENST00000521881.5_2
44	ENST00000520332.5_1
44	ENST00000518663.1_1
44	ENST00000520408.5_1
44	ENST00000607598.2_2
44	ENST00000519930.1_1
44	ENST00000518635.1_1
44	ENST00000384968.1
44	ENST00000666267.1_2
44	ENST00000519461.2_3
44	ENST00000654192.1_2
44	ENST00000667251.1_2
44	ENST00000667273.1_2
44	ENST00000317173.9_3
44	ENST00000522907.5_3
44	ENST00000528246.5_1
44	ENST00000523637.2_1
44	ENST00000521686.1_3
44	ENST00000517594.1_1
44	ENST00000562242.1_1
44	ENST00000524047.5_1
44	ENST00000384399.1
44	ENST00000658549.1_1
44	ENST00000517732.5_2
44	ENST00000518098.1_2
44	ENST00000653879.1_1
44	ENST00000668412.1_1
44	ENST00000606115.1_1
44	ENST00000382461.7_5
44	ENST00000602575.1_1
44	ENST00000530248.2_1
44	ENST00000529336.1_4
44	ENST00000297303.4_2
44	ENST00000602443.1_1
44	ENST00000221086.8_2
44	ENST00000622929.1_1
44	ENST00000526292.1_1
44	ENST00000528389.1_1
44	ENST00000382435.4_1
44	ENST00000525246.5_2
44	ENST00000436750.7_1
44	ENST00000455213.6_1
44	ENST00000284503.7_2
44	ENST00000524415.1_1
44	ENST00000528812.5_1
44	ENST00000528643.5_1
44	ENST00000602711.1_1
44	ENST00000524654.1_2
44	ENST00000533455.5_2
44	ENST00000655829.1_3
44	ENST00000602581.1_1
44	ENST00000641966.1_2
44	ENST00000434078.3_2
44	ENST00000666566.1_2
44	ENST00000653269.1_2
44	ENST00000653408.1_2
44	ENST00000653486.1_2
44	ENST00000658322.1_2
44	ENST00000656282.1_2
44	ENST00000511660.1_1
44	ENST00000528514.1_1
45	ENST00000356297.5_3
45	ENST00000519554.5_2
45	ENST00000519975.1_2
45	ENST00000518507.1_2
45	ENST00000519559.1_2
45	ENST00000521046.1_2
45	ENST00000522514.6_3
45	ENST00000518942.2_2
45	ENST00000607201.1_1
45	ENST00000520257.5_2
45	ENST00000522251.5_2
45	ENST00000519118.5_4
45	ENST00000518545.5_2
45	ENST00000521119.1_2
45	ENST00000522957.1_2
45	ENST00000265572.8_3
45	ENST00000612786.4_2
45	ENST00000521707.1_2
45	ENST00000396774.6_6
45	ENST00000521335.1_2
45	ENST00000524164.5_2
45	ENST00000297313.8_4
45	ENST00000276500.4_3
46	ENST00000517562.3_3
46	ENST00000522817.2_3
46	ENST00000524003.1_2
46	ENST00000524027.5_1
46	ENST00000659792.1_2
46	ENST00000518304.1_3
46	ENST00000276609.8_2
46	ENST00000518361.1_4
46	ENST00000520047.1_2
46	ENST00000521054.5_6
46	ENST00000520172.5_2
46	ENST00000518449.5_6
46	ENST00000520724.5_2
46	ENST00000623616.1_1
46	ENST00000524107.5_3
46	ENST00000522903.5_6
46	ENST00000520096.5_2
46	ENST00000517718.5_1
46	ENST00000521641.5_1
46	ENST00000523945.1_1
46	ENST00000453321.8_2
47	ENST00000522504.5_2
47	ENST00000524162.5_2
47	ENST00000520628.1_2
47	ENST00000518019.1_2
47	ENST00000517712.5_2
47	ENST00000520460.1_2
47	ENST00000523388.5_2
47	ENST00000521562.5_3
47	ENST00000519899.5_2
47	ENST00000519024.5_2
47	ENST00000519465.5_2
47	ENST00000519361.5_2
47	ENST00000523474.5_2
47	ENST00000521172.1_2
47	ENST00000521986.5_2
47	ENST00000523539.5_3
47	ENST00000524202.5_2
47	ENST00000521907.5_5
47	ENST00000521059.5_4
47	ENST00000524357.5_3
47	ENST00000524040.5_4
47	ENST00000395218.3_4
47	ENST00000668517.1_2
47	ENST00000664702.1_2
47	ENST00000654205.1_2
47	ENST00000519811.5_4
47	ENST00000518668.5_3
47	ENST00000518249.5_1
47	ENST00000520482.1_1
47	ENST00000523308.5_1
47	ENST00000523530.1_1
47	ENST00000519067.5_2
47	ENST00000517658.1_2
47	ENST00000517878.5_2
47	ENST00000521804.1_2
47	ENST00000329397.5_1
47	ENST00000606664.1_1
47	ENST00000521825.1_2
47	ENST00000518928.1_2
47	ENST00000662555.1_2
47	ENST00000519651.5_5
47	ENST00000518812.1_1
47	ENST00000581404.1_2
47	ENST00000356613.4_4
47	ENST00000503272.1_4
47	ENST00000336138.4_2
47	ENST00000614268.4_5
47	ENST00000621401.4_4
47	ENST00000521699.5_4
47	ENST00000522024.1_4
47	ENST00000340042.2_3
47	ENST00000519762.1_1
48	ENST00000319198.10_2
48	ENST00000494251.1_4
48	ENST00000381022.6_2
48	ENST00000319217.11_3
48	ENST00000632375.1_2
48	ENST00000543693.5_2
48	ENST00000636735.1_2
48	ENST00000636057.1_2
48	ENST00000397579.6_2
48	ENST00000606230.2_3
48	ENST00000440947.1_1
48	ENST00000380934.8_2
48	ENST00000608871.2_1
48	ENST00000610061.1_1
48	ENST00000380916.8_2
48	ENST00000380911.4_3
48	ENST00000427623.5_2
48	ENST00000486223.1_2
48	ENST00000380894.5_2
48	ENST00000485068.5_2
48	ENST00000380880.3_2
48	ENST00000380875.7_2
48	ENST00000422223.6_2
48	ENST00000397561.3_1
48	ENST00000652088.1_2
48	ENST00000652129.1_2
48	ENST00000502889.1_1
48	ENST00000609203.1_2
48	ENST00000380853.1_2
48	ENST00000507993.5_4
48	ENST00000380821.7_1
48	ENST00000467062.5_1
48	ENST00000463712.6_2
48	ENST00000380701.8_2
48	ENST00000449575.6_1
48	ENST00000432954.1_1
48	ENST00000472806.1_1
49	ENST00000492319.1_1
49	ENST00000462988.1_2
49	ENST00000265986.11_4
49	ENST00000648258.1_1
49	ENST00000371464.8_3
49	ENST00000460752.1_2
49	ENST00000472153.1_2
49	ENST00000482719.1_2
49	ENST00000359204.5_3
49	ENST00000627420.2_1
49	ENST00000629035.2_1
49	ENST00000635953.1_1
49	ENST00000630047.2_2
49	ENST00000630034.1_1
49	ENST00000626307.1_1
49	ENST00000483386.5_1
49	ENST00000605679.5_1
49	ENST00000371380.7_1
49	ENST00000455482.1_1
49	ENST00000464214.1_1
49	ENST00000371361.3_3
49	ENST00000225235.5_2
49	ENST00000371327.2_3
49	ENST00000475263.1_1
49	ENST00000371270.6_3
49	ENST00000539050.5_2
49	ENST00000623108.3_2
5	ENST00000666627.1_1
5	ENST00000370203.9_2
5	ENST00000455656.1_1
5	ENST00000604534.5_2
5	ENST00000663020.1_2
5	ENST00000492639.5_1
5	ENST00000460571.1_1
5	ENST00000669804.1_1
5	ENST00000426398.2_1
5	ENST00000459735.5_1
5	ENST00000424982.1_2
5	ENST00000634594.1_3
5	ENST00000424528.2_2
5	ENST00000648602.1_2
50	ENST00000470299.1_2
50	ENST00000337003.4_3
50	ENST00000369815.6_3
50	ENST00000315994.6_2
50	ENST00000355946.6_4
50	ENST00000369774.8_4
50	ENST00000224950.8_3
50	ENST00000672560.1_1
50	ENST00000457071.5_3
50	ENST00000369720.6_4
50	ENST00000369719.2_4
50	ENST00000357060.8_4
50	ENST00000470554.5_1
50	ENST00000369710.8_2
50	ENST00000369713.10_3
50	ENST00000445155.5_5
50	ENST00000583050.1
50	ENST00000473401.5_1
50	ENST00000477078.2_1
50	ENST00000369707.2_1
50	ENST00000467629.1_1
50	ENST00000498052.1_1
50	ENST00000434792.1_1
50	ENST00000358187.2_2
50	ENST00000337478.3_3
50	ENST00000369701.8_2
51	ENST00000470299.1_2
51	ENST00000337003.4_3
51	ENST00000369815.6_3
51	ENST00000315994.6_2
51	ENST00000355946.6_4
51	ENST00000369774.8_4
