locus	intron
20	3:49738510:49738924:clu_40004_NA
20	3:49750089:49750946:clu_40010_NA
20	3:49750325:49750946:clu_40010_NA
20	3:49751607:49752925:clu_40012_NA
20	3:49751607:49753008:clu_40012_NA
20	3:49758327:49758427:clu_40015_NA
20	3:49765711:49775645:clu_40022_NA
20	3:49775855:49823787:clu_40022_NA
20	3:49840876:49841614:clu_40028_NA
20	3:49850681:49850912:clu_40038_NA
20	3:49933313:49933628:clu_40051_NA
20	3:49948317:49950653:clu_40054_NA
20	3:50000118:50009492:clu_40056_NA
20	3:50084759:50085678:clu_40056_NA
20	3:50192580:50197125:clu_40073_NA
20	3:50192997:50197008:clu_40073_NA
20	3:50197167:50211226:clu_40075_NA
20	3:50198435:50211226:clu_40075_NA
20	3:50220997:50222025:clu_40080_NA
20	3:50221697:50222025:clu_40080_NA
20	3:50298748:50300399:clu_40093_NA
20	3:50299967:50300399:clu_40093_NA
20	3:50300495:50306593:clu_40094_NA
20	3:50312365:50312443:clu_40100_NA
20	3:50333050:50336644:clu_40106_NA
20	3:50335103:50336644:clu_40106_NA
20	3:50388991:50395757:clu_40123_NA
20	3:50388991:50403728:clu_40123_NA
20	3:50389477:50395549:clu_40123_NA
20	3:50389477:50403728:clu_40123_NA
20	3:50403269:50403728:clu_40123_NA
20	3:50403371:50403728:clu_40123_NA
20	3:50597168:50599153:clu_40146_NA
20	3:50597168:50604894:clu_40146_NA
20	3:50606976:50608362:clu_40147_NA
20	3:50607005:50608362:clu_40147_NA
20	3:50607069:50608362:clu_40147_NA
20	3:50607242:50608362:clu_40147_NA
20	3:50607659:50608362:clu_40147_NA
20	3:50609232:50614483:clu_40148_NA
20	3:50609639:50614483:clu_40148_NA
20	3:50617370:50617550:clu_40150_NA
20	3:50654657:50655141:clu_40155_NA
20	3:51413266:51418481:clu_40173_NA
20	3:51423766:51424340:clu_40174_NA
20	3:51743449:51746489:clu_40202_NA
20	3:51745735:51746489:clu_40202_NA
21	3:48289167:48297029:clu_39718_NA
21	3:48289167:48298335:clu_39718_NA
21	3:48298512:48299419:clu_39718_NA
21	3:48299451:48302303:clu_39718_NA
21	3:48336293:48339917:clu_39724_NA
21	3:48463614:48463740:clu_39750_NA
21	3:48463633:48463740:clu_39750_NA
21	3:48609478:48609555:clu_39783_NA
21	3:48669770:48670407:clu_39818_NA
21	3:48730612:48732523:clu_39845_NA
21	3:48731673:48731892:clu_39845_NA
21	3:48731673:48732127:clu_39845_NA
21	3:48731673:48732523:clu_39845_NA
21	3:48731958:48732127:clu_39845_NA
21	3:48731958:48732523:clu_39845_NA
21	3:48732851:48752748:clu_39846_NA
21	3:48732851:48754590:clu_39846_NA
21	3:48732854:48754590:clu_39846_NA
21	3:48752960:48754590:clu_39846_NA
21	3:48929505:48936123:clu_39866_NA
21	3:48960244:48962151:clu_39867_NA
21	3:48960244:48964895:clu_39867_NA
21	3:48962272:48964895:clu_39867_NA
21	3:48982614:48986499:clu_39868_NA
21	3:48986529:48999045:clu_39868_NA
21	3:49166585:49166678:clu_39931_NA
21	3:49236540:49249199:clu_39945_NA
21	3:49249269:49273981:clu_39945_NA
21	3:49395180:49395460:clu_39961_NA
21	3:49395180:49395598:clu_39961_NA
21	3:49712054:49713127:clu_39982_NA
21	3:49713399:49713811:clu_39983_NA
21	3:49718062:49718534:clu_39989_NA
21	3:49718672:49719155:clu_39989_NA
21	3:49720579:49720670:clu_39990_NA
21	3:49720579:49721439:clu_39990_NA
21	3:49721622:49721747:clu_39985_NA
21	3:49721622:49721804:clu_39985_NA
21	3:49722522:49722904:clu_39994_NA
21	3:49724718:49724989:clu_39998_NA
21	3:49735570:49735763:clu_40001_NA
21	3:49735570:49735873:clu_40001_NA
21	3:49735959:49736413:clu_40002_NA
21	3:49737785:49738069:clu_40003_NA
21	3:49738142:49738924:clu_40004_NA
21	3:49738142:49738966:clu_40004_NA
21	3:49738510:49738924:clu_40004_NA
21	3:49750089:49750946:clu_40010_NA
21	3:49750325:49750946:clu_40010_NA
21	3:49751607:49752925:clu_40012_NA
21	3:49751607:49753008:clu_40012_NA
21	3:49758327:49758427:clu_40015_NA
21	3:49765711:49775645:clu_40022_NA
21	3:49775855:49823787:clu_40022_NA
21	3:49840876:49841614:clu_40028_NA
21	3:49850681:49850912:clu_40038_NA
21	3:49933313:49933628:clu_40051_NA
21	3:49948317:49950653:clu_40054_NA
21	3:50000118:50009492:clu_40056_NA
21	3:50084759:50085678:clu_40056_NA
21	3:50192580:50197125:clu_40073_NA
21	3:50192997:50197008:clu_40073_NA
21	3:50197167:50211226:clu_40075_NA
21	3:50198435:50211226:clu_40075_NA
21	3:50220997:50222025:clu_40080_NA
21	3:50221697:50222025:clu_40080_NA
21	3:50298748:50300399:clu_40093_NA
21	3:50299967:50300399:clu_40093_NA
21	3:50300495:50306593:clu_40094_NA
21	3:50312365:50312443:clu_40100_NA
21	3:50333050:50336644:clu_40106_NA
21	3:50335103:50336644:clu_40106_NA
21	3:50388991:50395757:clu_40123_NA
21	3:50388991:50403728:clu_40123_NA
21	3:50389477:50395549:clu_40123_NA
21	3:50389477:50403728:clu_40123_NA
21	3:50403269:50403728:clu_40123_NA
21	3:50403371:50403728:clu_40123_NA
21	3:50597168:50599153:clu_40146_NA
21	3:50597168:50604894:clu_40146_NA
21	3:50606976:50608362:clu_40147_NA
21	3:50607005:50608362:clu_40147_NA
21	3:50607069:50608362:clu_40147_NA
21	3:50607242:50608362:clu_40147_NA
21	3:50607659:50608362:clu_40147_NA
21	3:50609232:50614483:clu_40148_NA
21	3:50609639:50614483:clu_40148_NA
21	3:50617370:50617550:clu_40150_NA
21	3:50654657:50655141:clu_40155_NA
21	3:51413266:51418481:clu_40173_NA
21	3:51423766:51424340:clu_40174_NA
21	3:51743449:51746489:clu_40202_NA
21	3:51745735:51746489:clu_40202_NA
22	3:117058634:117063172:clu_41610_NA
22	3:117058634:117206263:clu_41610_NA
22	3:117395222:117447903:clu_41610_NA
22	3:117445281:117447903:clu_41610_NA
22	3:117576176:117716029:clu_41610_NA
22	3:117651304:117653213:clu_41610_NA
22	3:117651304:117716029:clu_41610_NA
22	3:118623645:118624515:clu_41619_NA
22	3:118624560:118644948:clu_41620_NA
22	3:118624565:118644948:clu_41620_NA
22	3:118624565:118647356:clu_41620_NA
22	3:118645103:118647356:clu_41620_NA
22	3:118649122:118753378:clu_41621_NA
22	3:119013851:119084163:clu_41627_NA
22	3:119210421:119210610:clu_41639_NA
22	3:119217435:119219542:clu_41642_NA
22	3:119459542:119462822:clu_41659_NA
22	3:119545702:119562102:clu_41663_NA
23	3:117058634:117063172:clu_41610_NA
23	3:117058634:117206263:clu_41610_NA
23	3:117395222:117447903:clu_41610_NA
23	3:117445281:117447903:clu_41610_NA
23	3:117576176:117716029:clu_41610_NA
23	3:117651304:117653213:clu_41610_NA
23	3:117651304:117716029:clu_41610_NA
23	3:118623645:118624515:clu_41619_NA
23	3:118624560:118644948:clu_41620_NA
23	3:118624565:118644948:clu_41620_NA
23	3:118624565:118647356:clu_41620_NA
23	3:118645103:118647356:clu_41620_NA
23	3:118649122:118753378:clu_41621_NA
23	3:119013851:119084163:clu_41627_NA
23	3:119210421:119210610:clu_41639_NA
23	3:119217435:119219542:clu_41642_NA
23	3:119459542:119462822:clu_41659_NA
23	3:119545702:119562102:clu_41663_NA
24	4:66189937:66197702:clu_74142_NA
24	4:66218821:66230735:clu_74144_NA
24	4:66286283:66347173:clu_74148_NA
24	4:66534148:66558827:clu_74149_NA
24	4:66534148:66563604:clu_74149_NA
24	4:66536391:66546986:clu_74149_NA
24	4:66536391:66563604:clu_74149_NA
24	4:66536391:66566005:clu_74149_NA
24	4:66536391:66567896:clu_74149_NA
24	4:66536391:66724480:clu_74149_NA
24	4:66547065:66563667:clu_74149_NA
24	4:66563749:66566001:clu_74149_NA
24	4:66563749:66566005:clu_74149_NA
24	4:66563749:66566026:clu_74149_NA
24	4:66563749:66567896:clu_74149_NA
24	4:66566123:66567896:clu_74149_NA
24	4:66566257:66567896:clu_74149_NA
27	5:50046022:50052953:clu_45332_NA
27	5:50046022:50055477:clu_45332_NA
27	5:50053049:50055477:clu_45332_NA
28	5:86690297:86690861:clu_46260_NA
28	5:86704003:86704905:clu_46264_NA
28	5:86957930:86974385:clu_46275_NA
28	5:86957930:87039911:clu_46275_NA
28	5:86957930:87044671:clu_46275_NA
28	5:86957930:87077067:clu_46275_NA
28	5:86957930:87125113:clu_46275_NA
28	5:86973123:86974385:clu_46275_NA
28	5:86985134:87039911:clu_46275_NA
28	5:86985248:86999737:clu_46275_NA
28	5:86998624:86999737:clu_46275_NA
28	5:87009125:87028832:clu_46271_NA
28	5:87011451:87028832:clu_46271_NA
28	5:87011451:87084310:clu_46271_NA
28	5:87011451:87343406:clu_46271_NA
28	5:87028893:87029102:clu_46271_NA
28	5:87028893:87034142:clu_46271_NA
28	5:87028893:87084310:clu_46271_NA
28	5:87028893:87090078:clu_46271_NA
28	5:87028893:87343406:clu_46271_NA
28	5:87039999:87044671:clu_46275_NA
28	5:87039999:87077067:clu_46275_NA
28	5:87039999:87125113:clu_46275_NA
28	5:87044811:87109206:clu_46275_NA
28	5:87044811:87125113:clu_46275_NA
28	5:87044811:87146091:clu_46275_NA
28	5:87044811:87167099:clu_46275_NA
28	5:87066566:87066687:clu_46271_NA
28	5:87066566:87066729:clu_46271_NA
28	5:87066566:87066737:clu_46271_NA
28	5:87066566:87068876:clu_46271_NA
28	5:87066566:87084310:clu_46271_NA
28	5:87066566:87090078:clu_46271_NA
28	5:87066566:87090915:clu_46271_NA
28	5:87071418:87084310:clu_46271_NA
28	5:87071418:87090078:clu_46271_NA
28	5:87071418:87090915:clu_46271_NA
28	5:87077235:87109206:clu_46275_NA
28	5:87077235:87125113:clu_46275_NA
28	5:87077235:87146091:clu_46275_NA
28	5:87109435:87125113:clu_46275_NA
28	5:87125261:87167099:clu_46275_NA
28	5:87163693:87343406:clu_46271_NA
28	5:87163696:87167265:clu_46271_NA
28	5:87163696:87343406:clu_46271_NA
28	5:87163696:87416787:clu_46271_NA
28	5:87170919:87172066:clu_46276_NA
28	5:87235512:87245165:clu_46271_NA
28	5:87235512:87245170:clu_46271_NA
28	5:87235512:87343406:clu_46271_NA
28	5:87235512:87439292:clu_46271_NA
28	5:87343511:87344723:clu_46271_NA
28	5:87343511:87439292:clu_46271_NA
28	5:87343511:87440161:clu_46271_NA
28	5:87348261:87439292:clu_46271_NA
28	5:87348261:87440161:clu_46271_NA
28	5:87415157:87416787:clu_46271_NA
28	5:87416945:87424937:clu_46271_NA
28	5:87416945:87439292:clu_46271_NA
28	5:87416945:87440161:clu_46271_NA
28	5:87426477:87428171:clu_46271_NA
28	5:87426477:87438819:clu_46271_NA
28	5:87426477:87439205:clu_46271_NA
28	5:87426477:87439292:clu_46271_NA
28	5:87426477:87440161:clu_46271_NA
28	5:87436493:87438065:clu_46271_NA
28	5:87436493:87439292:clu_46271_NA
28	5:87498892:87501571:clu_46283_NA
28	5:87516536:87536630:clu_46285_NA
28	5:87521683:87524262:clu_46285_NA
28	5:87564844:87565285:clu_46288_NA
28	5:87564844:87566343:clu_46288_NA
28	5:87564936:87565285:clu_46288_NA
28	5:87564936:87566343:clu_46288_NA
28	5:87566402:87732090:clu_46289_NA
28	5:87577923:87578420:clu_46289_NA
28	5:87577923:87578532:clu_46289_NA
28	5:87577923:87732090:clu_46289_NA
28	5:87578683:87578827:clu_46290_NA
28	5:87578683:87583253:clu_46290_NA
28	5:87578903:87581561:clu_46290_NA
28	5:87581668:87583253:clu_46290_NA
28	5:87674980:88043475:clu_46293_NA
28	5:87686278:87732090:clu_46289_NA
28	5:87688159:87703899:clu_46289_NA
28	5:87688159:87705890:clu_46289_NA
28	5:87688159:87732090:clu_46289_NA
28	5:87706011:87732090:clu_46289_NA
28	5:87726271:87794490:clu_46286_NA
28	5:87730095:87731797:clu_46286_NA
28	5:87837888:87907482:clu_46298_NA
28	5:87837888:87966854:clu_46298_NA
28	5:87837888:87980475:clu_46298_NA
28	5:87907591:87966854:clu_46298_NA
28	5:87963409:87966854:clu_46298_NA
28	5:87966903:87968783:clu_46298_NA
28	5:87968908:87974165:clu_46298_NA
28	5:87968908:87980475:clu_46298_NA
28	5:87968908:87986730:clu_46298_NA
28	5:87972081:88001340:clu_46306_NA
28	5:87972081:88020804:clu_46306_NA
28	5:87972269:87980475:clu_46298_NA
28	5:88008682:88020804:clu_46306_NA
28	5:88043146:88043475:clu_46293_NA
28	5:88043146:88043478:clu_46293_NA
28	5:88043149:88043475:clu_46293_NA
28	5:88044934:88047683:clu_46313_NA
28	5:88231422:88261658:clu_46319_NA
28	5:88243682:88243953:clu_46319_NA
28	5:88243736:88243953:clu_46319_NA
28	5:88390846:88432440:clu_46319_NA
28	5:88390846:88464067:clu_46319_NA
28	5:88446594:88499784:clu_46319_NA
28	5:88446594:88600567:clu_46319_NA
28	5:88673179:88714269:clu_46320_NA
28	5:88673179:88761483:clu_46320_NA
28	5:88714518:88761483:clu_46320_NA
28	5:89204906:89216493:clu_46331_NA
29	5:86690297:86690861:clu_46260_NA
29	5:86704003:86704905:clu_46264_NA
29	5:86957930:86974385:clu_46275_NA
29	5:86957930:87039911:clu_46275_NA
29	5:86957930:87044671:clu_46275_NA
29	5:86957930:87077067:clu_46275_NA
29	5:86957930:87125113:clu_46275_NA
29	5:86973123:86974385:clu_46275_NA
29	5:86985134:87039911:clu_46275_NA
29	5:86985248:86999737:clu_46275_NA
29	5:86998624:86999737:clu_46275_NA
29	5:87009125:87028832:clu_46271_NA
29	5:87011451:87028832:clu_46271_NA
29	5:87011451:87084310:clu_46271_NA
29	5:87011451:87343406:clu_46271_NA
29	5:87028893:87029102:clu_46271_NA
29	5:87028893:87034142:clu_46271_NA
29	5:87028893:87084310:clu_46271_NA
29	5:87028893:87090078:clu_46271_NA
29	5:87028893:87343406:clu_46271_NA
29	5:87039999:87044671:clu_46275_NA
29	5:87039999:87077067:clu_46275_NA
29	5:87039999:87125113:clu_46275_NA
29	5:87044811:87109206:clu_46275_NA
29	5:87044811:87125113:clu_46275_NA
29	5:87044811:87146091:clu_46275_NA
29	5:87044811:87167099:clu_46275_NA
29	5:87066566:87066687:clu_46271_NA
29	5:87066566:87066729:clu_46271_NA
29	5:87066566:87066737:clu_46271_NA
29	5:87066566:87068876:clu_46271_NA
29	5:87066566:87084310:clu_46271_NA
29	5:87066566:87090078:clu_46271_NA
29	5:87066566:87090915:clu_46271_NA
29	5:87071418:87084310:clu_46271_NA
29	5:87071418:87090078:clu_46271_NA
29	5:87071418:87090915:clu_46271_NA
29	5:87077235:87109206:clu_46275_NA
29	5:87077235:87125113:clu_46275_NA
29	5:87077235:87146091:clu_46275_NA
29	5:87109435:87125113:clu_46275_NA
29	5:87125261:87167099:clu_46275_NA
29	5:87163693:87343406:clu_46271_NA
29	5:87163696:87167265:clu_46271_NA
29	5:87163696:87343406:clu_46271_NA
29	5:87163696:87416787:clu_46271_NA
29	5:87170919:87172066:clu_46276_NA
29	5:87235512:87245165:clu_46271_NA
29	5:87235512:87245170:clu_46271_NA
29	5:87235512:87343406:clu_46271_NA
29	5:87235512:87439292:clu_46271_NA
29	5:87343511:87344723:clu_46271_NA
29	5:87343511:87439292:clu_46271_NA
29	5:87343511:87440161:clu_46271_NA
29	5:87348261:87439292:clu_46271_NA
29	5:87348261:87440161:clu_46271_NA
29	5:87415157:87416787:clu_46271_NA
29	5:87416945:87424937:clu_46271_NA
29	5:87416945:87439292:clu_46271_NA
29	5:87416945:87440161:clu_46271_NA
29	5:87426477:87428171:clu_46271_NA
29	5:87426477:87438819:clu_46271_NA
29	5:87426477:87439205:clu_46271_NA
29	5:87426477:87439292:clu_46271_NA
29	5:87426477:87440161:clu_46271_NA
29	5:87436493:87438065:clu_46271_NA
29	5:87436493:87439292:clu_46271_NA
29	5:87498892:87501571:clu_46283_NA
29	5:87516536:87536630:clu_46285_NA
29	5:87521683:87524262:clu_46285_NA
29	5:87564844:87565285:clu_46288_NA
29	5:87564844:87566343:clu_46288_NA
29	5:87564936:87565285:clu_46288_NA
29	5:87564936:87566343:clu_46288_NA
29	5:87566402:87732090:clu_46289_NA
29	5:87577923:87578420:clu_46289_NA
29	5:87577923:87578532:clu_46289_NA
29	5:87577923:87732090:clu_46289_NA
29	5:87578683:87578827:clu_46290_NA
29	5:87578683:87583253:clu_46290_NA
29	5:87578903:87581561:clu_46290_NA
29	5:87581668:87583253:clu_46290_NA
29	5:87674980:88043475:clu_46293_NA
29	5:87686278:87732090:clu_46289_NA
29	5:87688159:87703899:clu_46289_NA
29	5:87688159:87705890:clu_46289_NA
29	5:87688159:87732090:clu_46289_NA
29	5:87706011:87732090:clu_46289_NA
29	5:87726271:87794490:clu_46286_NA
29	5:87730095:87731797:clu_46286_NA
29	5:87837888:87907482:clu_46298_NA
29	5:87837888:87966854:clu_46298_NA
29	5:87837888:87980475:clu_46298_NA
29	5:87907591:87966854:clu_46298_NA
29	5:87963409:87966854:clu_46298_NA
29	5:87966903:87968783:clu_46298_NA
29	5:87968908:87974165:clu_46298_NA
29	5:87968908:87980475:clu_46298_NA
29	5:87968908:87986730:clu_46298_NA
29	5:87972081:88001340:clu_46306_NA
29	5:87972081:88020804:clu_46306_NA
29	5:87972269:87980475:clu_46298_NA
29	5:88008682:88020804:clu_46306_NA
29	5:88043146:88043475:clu_46293_NA
29	5:88043146:88043478:clu_46293_NA
29	5:88043149:88043475:clu_46293_NA
29	5:88044934:88047683:clu_46313_NA
29	5:88231422:88261658:clu_46319_NA
29	5:88243682:88243953:clu_46319_NA
29	5:88243736:88243953:clu_46319_NA
29	5:88390846:88432440:clu_46319_NA
29	5:88390846:88464067:clu_46319_NA
29	5:88446594:88499784:clu_46319_NA
29	5:88446594:88600567:clu_46319_NA
29	5:88673179:88714269:clu_46320_NA
29	5:88673179:88761483:clu_46320_NA
29	5:88714518:88761483:clu_46320_NA
29	5:89204906:89216493:clu_46331_NA
3	1:42870268:42871015:clu_10598_NA
3	1:42875858:42880155:clu_10599_NA
3	1:43047185:43054992:clu_10609_NA
3	1:43055154:43055966:clu_10610_NA
3	1:43055154:43055986:clu_10610_NA
3	1:43055154:43076649:clu_10610_NA
3	1:43068941:43076649:clu_10610_NA
3	1:43126575:43130534:clu_10617_NA
3	1:43130626:43131651:clu_10617_NA
3	1:43212523:43212924:clu_10621_NA
3	1:43212523:43212943:clu_10621_NA
3	1:43220888:43223454:clu_10625_NA
3	1:43222126:43222251:clu_10625_NA
3	1:43222536:43223454:clu_10625_NA
3	1:43234777:43239234:clu_10630_NA
3	1:43241392:43247318:clu_10632_NA
3	1:43259412:43282102:clu_10628_NA
3	1:43273171:43282102:clu_10628_NA
3	1:43279571:43282102:clu_10628_NA
3	1:43279575:43282102:clu_10628_NA
3	1:43282251:43282425:clu_10629_NA
3	1:43282276:43282861:clu_10629_NA
3	1:43283486:43290219:clu_10633_NA
3	1:43291409:43296115:clu_10634_NA
3	1:43291409:43300709:clu_10634_NA
3	1:43296204:43296439:clu_10634_NA
3	1:43665174:43672391:clu_10658_NA
3	1:43675587:43680926:clu_10658_NA
3	1:43779639:43780054:clu_10674_NA
3	1:43785019:43786940:clu_10675_NA
3	1:43824677:43825161:clu_10678_NA
3	1:43824684:43824838:clu_10678_NA
3	1:43882312:43885405:clu_10686_NA
3	1:43892480:43892727:clu_10694_NA
3	1:43894157:43895374:clu_10697_NA
3	1:43897572:43898016:clu_10700_NA
3	1:43898861:43899705:clu_10703_NA
3	1:43898861:43902842:clu_10703_NA
3	1:43899885:43900057:clu_10703_NA
3	1:43900156:43902842:clu_10703_NA
3	1:43905148:43905276:clu_10705_NA
3	1:43907489:43907671:clu_10708_NA
3	1:43914399:43915814:clu_10715_NA
3	1:43915842:43916008:clu_10716_NA
3	1:43916745:43917099:clu_10713_NA
3	1:43916982:43917081:clu_10713_NA
3	1:43916982:43917099:clu_10713_NA
3	1:43917000:43917099:clu_10713_NA
3	1:43917388:43917499:clu_10719_NA
3	1:44003948:44010702:clu_10725_NA
3	1:44057619:44058134:clu_10729_NA
3	1:44069860:44070574:clu_10728_NA
3	1:44075169:44078439:clu_10733_NA
3	1:44075169:44079289:clu_10733_NA
3	1:44078471:44079289:clu_10733_NA
3	1:44118984:44119334:clu_10737_NA
3	1:44118984:44121262:clu_10737_NA
3	1:44163684:44166206:clu_10741_NA
3	1:44280605:44290403:clu_10744_NA
3	1:44280605:44303891:clu_10744_NA
3	1:44290564:44303891:clu_10744_NA
3	1:44303983:44360055:clu_10745_NA
3	1:44323980:44360055:clu_10745_NA
3	1:44360149:44395804:clu_10746_NA
3	1:44386600:44387115:clu_10746_NA
3	1:44386600:44395691:clu_10746_NA
3	1:44406009:44410309:clu_10755_NA
3	1:44406009:44410356:clu_10755_NA
3	1:44406009:44411916:clu_10755_NA
3	1:44406062:44410309:clu_10755_NA
3	1:44406067:44410356:clu_10755_NA
3	1:44406067:44411414:clu_10755_NA
3	1:44406067:44411916:clu_10755_NA
3	1:44410468:44411414:clu_10755_NA
3	1:44410468:44412153:clu_10755_NA
3	1:44436380:44436638:clu_10767_NA
3	1:44436861:44437059:clu_10768_NA
3	1:44437742:44437830:clu_10768_NA
3	1:44440779:44441762:clu_10769_NA
3	1:44445183:44445802:clu_10772_NA
3	1:44445183:44446786:clu_10772_NA
3	1:44457691:44459562:clu_10777_NA
3	1:44458059:44458195:clu_10777_NA
3	1:44458311:44459559:clu_10777_NA
3	1:44461528:44461610:clu_10779_NA
3	1:44461528:44461614:clu_10779_NA
3	1:44463411:44466439:clu_10771_NA
3	1:44468657:44475637:clu_10783_NA
3	1:44474295:44489920:clu_10783_NA
3	1:44476554:44482719:clu_10783_NA
3	1:44679221:44679381:clu_10792_NA
3	1:44680570:44683983:clu_10794_NA
3	1:44785416:44820564:clu_10799_NA
3	1:45140545:45150065:clu_10816_NA
3	1:45140545:45153868:clu_10816_NA
3	1:45140545:45155348:clu_10816_NA
3	1:45189578:45189794:clu_10816_NA
3	1:45216236:45218804:clu_10830_NA
3	1:45274578:45275885:clu_10845_NA
3	1:45289057:45292160:clu_10850_NA
3	1:45485074:45485738:clu_10879_NA
3	1:45805976:45806975:clu_10887_NA
30	5:86690297:86690861:clu_46260_NA
30	5:86704003:86704905:clu_46264_NA
30	5:86957930:86974385:clu_46275_NA
30	5:86957930:87039911:clu_46275_NA
30	5:86957930:87044671:clu_46275_NA
30	5:86957930:87077067:clu_46275_NA
30	5:86957930:87125113:clu_46275_NA
30	5:86973123:86974385:clu_46275_NA
30	5:86985134:87039911:clu_46275_NA
30	5:86985248:86999737:clu_46275_NA
30	5:86998624:86999737:clu_46275_NA
30	5:87009125:87028832:clu_46271_NA
30	5:87011451:87028832:clu_46271_NA
30	5:87011451:87084310:clu_46271_NA
30	5:87011451:87343406:clu_46271_NA
30	5:87028893:87029102:clu_46271_NA
30	5:87028893:87034142:clu_46271_NA
30	5:87028893:87084310:clu_46271_NA
30	5:87028893:87090078:clu_46271_NA
30	5:87028893:87343406:clu_46271_NA
30	5:87039999:87044671:clu_46275_NA
30	5:87039999:87077067:clu_46275_NA
30	5:87039999:87125113:clu_46275_NA
30	5:87044811:87109206:clu_46275_NA
30	5:87044811:87125113:clu_46275_NA
30	5:87044811:87146091:clu_46275_NA
30	5:87044811:87167099:clu_46275_NA
30	5:87066566:87066687:clu_46271_NA
30	5:87066566:87066729:clu_46271_NA
30	5:87066566:87066737:clu_46271_NA
30	5:87066566:87068876:clu_46271_NA
30	5:87066566:87084310:clu_46271_NA
30	5:87066566:87090078:clu_46271_NA
30	5:87066566:87090915:clu_46271_NA
30	5:87071418:87084310:clu_46271_NA
30	5:87071418:87090078:clu_46271_NA
30	5:87071418:87090915:clu_46271_NA
30	5:87077235:87109206:clu_46275_NA
30	5:87077235:87125113:clu_46275_NA
30	5:87077235:87146091:clu_46275_NA
30	5:87109435:87125113:clu_46275_NA
30	5:87125261:87167099:clu_46275_NA
30	5:87163693:87343406:clu_46271_NA
30	5:87163696:87167265:clu_46271_NA
30	5:87163696:87343406:clu_46271_NA
30	5:87163696:87416787:clu_46271_NA
30	5:87170919:87172066:clu_46276_NA
30	5:87235512:87245165:clu_46271_NA
30	5:87235512:87245170:clu_46271_NA
30	5:87235512:87343406:clu_46271_NA
30	5:87235512:87439292:clu_46271_NA
30	5:87343511:87344723:clu_46271_NA
30	5:87343511:87439292:clu_46271_NA
30	5:87343511:87440161:clu_46271_NA
30	5:87348261:87439292:clu_46271_NA
30	5:87348261:87440161:clu_46271_NA
30	5:87415157:87416787:clu_46271_NA
30	5:87416945:87424937:clu_46271_NA
30	5:87416945:87439292:clu_46271_NA
30	5:87416945:87440161:clu_46271_NA
30	5:87426477:87428171:clu_46271_NA
30	5:87426477:87438819:clu_46271_NA
30	5:87426477:87439205:clu_46271_NA
30	5:87426477:87439292:clu_46271_NA
30	5:87426477:87440161:clu_46271_NA
30	5:87436493:87438065:clu_46271_NA
30	5:87436493:87439292:clu_46271_NA
30	5:87498892:87501571:clu_46283_NA
30	5:87516536:87536630:clu_46285_NA
30	5:87521683:87524262:clu_46285_NA
30	5:87564844:87565285:clu_46288_NA
30	5:87564844:87566343:clu_46288_NA
30	5:87564936:87565285:clu_46288_NA
30	5:87564936:87566343:clu_46288_NA
30	5:87566402:87732090:clu_46289_NA
30	5:87577923:87578420:clu_46289_NA
30	5:87577923:87578532:clu_46289_NA
30	5:87577923:87732090:clu_46289_NA
30	5:87578683:87578827:clu_46290_NA
30	5:87578683:87583253:clu_46290_NA
30	5:87578903:87581561:clu_46290_NA
30	5:87581668:87583253:clu_46290_NA
30	5:87674980:88043475:clu_46293_NA
30	5:87686278:87732090:clu_46289_NA
30	5:87688159:87703899:clu_46289_NA
30	5:87688159:87705890:clu_46289_NA
30	5:87688159:87732090:clu_46289_NA
30	5:87706011:87732090:clu_46289_NA
30	5:87726271:87794490:clu_46286_NA
30	5:87730095:87731797:clu_46286_NA
30	5:87837888:87907482:clu_46298_NA
30	5:87837888:87966854:clu_46298_NA
30	5:87837888:87980475:clu_46298_NA
30	5:87907591:87966854:clu_46298_NA
30	5:87963409:87966854:clu_46298_NA
30	5:87966903:87968783:clu_46298_NA
30	5:87968908:87974165:clu_46298_NA
30	5:87968908:87980475:clu_46298_NA
30	5:87968908:87986730:clu_46298_NA
30	5:87972081:88001340:clu_46306_NA
30	5:87972081:88020804:clu_46306_NA
30	5:87972269:87980475:clu_46298_NA
30	5:88008682:88020804:clu_46306_NA
30	5:88043146:88043475:clu_46293_NA
30	5:88043146:88043478:clu_46293_NA
30	5:88043149:88043475:clu_46293_NA
30	5:88044934:88047683:clu_46313_NA
30	5:88231422:88261658:clu_46319_NA
30	5:88243682:88243953:clu_46319_NA
30	5:88243736:88243953:clu_46319_NA
30	5:88390846:88432440:clu_46319_NA
30	5:88390846:88464067:clu_46319_NA
30	5:88446594:88499784:clu_46319_NA
30	5:88446594:88600567:clu_46319_NA
30	5:88673179:88714269:clu_46320_NA
30	5:88673179:88761483:clu_46320_NA
30	5:88714518:88761483:clu_46320_NA
30	5:89204906:89216493:clu_46331_NA
31	5:102295763:102296862:clu_46622_NA
31	5:102361038:102364591:clu_46624_NA
31	5:102515889:102520373:clu_46635_NA
31	5:102520445:102522021:clu_46636_NA
31	5:102594597:102611598:clu_46637_NA
31	5:102895951:102898404:clu_46647_NA
31	5:102895955:102897992:clu_46647_NA
31	5:102895955:102898404:clu_46647_NA
32	5:143587109:143629769:clu_47744_NA
32	5:144761281:144852763:clu_47755_NA
32	5:144761281:145012906:clu_47755_NA
32	5:144761281:145083538:clu_47755_NA
32	5:144820635:144852763:clu_47755_NA
32	5:144852310:144852763:clu_47755_NA
